Timestamp,EventType,SourceIP,DestinationHost,UserPrincipal,Severity,Message,Facility
2026-06-11T19:10:00Z,VPNLogin,10.20.5.147,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:11:00Z,PrivilegeEscalation,10.20.5.131,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T19:12:00Z,VPNLogout,10.20.5.152,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T19:13:00Z,FirewallAllow,10.20.5.136,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:14:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:15:00Z,VPNLogin,10.20.5.153,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:16:00Z,VPNLogout,10.20.5.153,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T19:17:00Z,ConfigChange,10.20.5.138,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:18:00Z,ConfigChange,10.20.5.134,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:19:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:20:00Z,VPNLogin,10.20.5.160,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:21:00Z,VPNLogout,10.20.5.162,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T19:22:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:23:00Z,PrivilegeEscalation,10.20.5.146,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T19:24:00Z,AuthFailure,10.20.5.138,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T19:25:00Z,ConfigChange,10.20.5.143,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:26:00Z,PrivilegeEscalation,10.20.5.149,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T19:27:00Z,ConfigChange,10.20.5.144,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:28:00Z,FirewallAllow,10.20.5.151,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:29:00Z,FirewallAllow,10.20.5.153,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:30:00Z,AuthFailure,10.20.5.147,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T19:31:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:32:00Z,FirewallAllow,10.20.5.153,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:33:00Z,AuthSuccess,10.20.5.153,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T19:34:00Z,VPNLogin,10.20.5.174,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:35:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:36:00Z,VPNLogin,10.20.5.174,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T19:37:00Z,ConfigChange,10.20.5.157,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:38:00Z,AuthFailure,10.20.5.152,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T19:39:00Z,FirewallAllow,10.20.5.169,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:40:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:41:00Z,ConfigChange,10.20.5.164,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:42:00Z,FirewallAllow,10.20.5.167,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T19:43:00Z,VPNLogout,10.20.5.184,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T19:44:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:45:00Z,ConfigChange,10.20.5.169,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:46:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:47:00Z,AuthSuccess,10.20.5.169,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T19:48:00Z,AuthFailure,10.20.5.164,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T19:49:00Z,AuthFailure,10.20.5.169,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T19:50:00Z,AuthSuccess,10.20.5.168,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T19:51:00Z,AuthFailure,10.20.5.163,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T19:52:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:53:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:54:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:55:00Z,AuthSuccess,10.20.5.177,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T19:56:00Z,AuthFailure,10.20.5.167,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T19:57:00Z,ConfigChange,10.20.5.177,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T19:58:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T19:59:00Z,AuthFailure,10.20.5.173,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T20:00:00Z,AuthFailure,10.20.5.178,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T20:01:00Z,VPNLogin,10.20.5.200,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:02:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:03:00Z,ConfigChange,10.20.5.182,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:04:00Z,PrivilegeEscalation,10.20.5.182,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:05:00Z,VPNLogout,10.20.5.203,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T20:06:00Z,AuthSuccess,10.20.5.180,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T20:07:00Z,FirewallAllow,10.20.5.193,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:08:00Z,FirewallAllow,10.20.5.198,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:09:00Z,ConfigChange,10.20.5.187,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:10:00Z,AuthFailure,10.20.5.185,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T20:11:00Z,VPNLogin,10.20.5.204,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:12:00Z,PrivilegeEscalation,10.20.5.195,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:13:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:14:00Z,PrivilegeEscalation,10.20.5.196,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:15:00Z,ConfigChange,10.20.5.194,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:16:00Z,VPNLogin,10.20.5.212,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:17:00Z,VPNLogin,10.20.5.212,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:18:00Z,VPNLogin,10.20.5.210,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:19:00Z,FirewallAllow,10.20.5.206,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:20:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:21:00Z,AuthFailure,10.20.5.194,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T20:22:00Z,FirewallAllow,10.20.5.211,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:23:00Z,AuthSuccess,10.20.5.199,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T20:24:00Z,FirewallAllow,10.20.5.213,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:25:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:26:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:27:00Z,AuthFailure,10.20.5.205,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T20:28:00Z,ConfigChange,10.20.5.204,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:29:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:30:00Z,VPNLogin,10.20.5.228,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:31:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:32:00Z,AuthFailure,10.20.5.204,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T20:33:00Z,VPNLogout,10.20.5.226,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T20:34:00Z,FirewallAllow,10.20.5.219,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:35:00Z,ConfigChange,10.20.5.212,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:36:00Z,AuthFailure,10.20.5.211,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T20:37:00Z,FirewallAllow,10.20.5.223,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:38:00Z,VPNLogout,10.20.5.239,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T20:39:00Z,FirewallAllow,10.20.5.220,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:40:00Z,PrivilegeEscalation,10.20.5.216,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:41:00Z,AuthFailure,10.20.5.219,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T20:42:00Z,PrivilegeEscalation,10.20.5.223,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:43:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:44:00Z,FirewallAllow,10.20.5.233,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:45:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:46:00Z,VPNLogout,10.20.5.239,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T20:47:00Z,FirewallAllow,10.20.5.235,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T20:48:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:49:00Z,ConfigChange,10.20.5.229,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:50:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:51:00Z,ConfigChange,10.20.5.230,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T20:52:00Z,AuthFailure,10.20.5.227,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T20:53:00Z,AuthFailure,10.20.5.226,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T20:54:00Z,VPNLogout,10.20.5.2,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T20:55:00Z,PrivilegeEscalation,10.20.5.231,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T20:56:00Z,VPNLogin,10.20.5.250,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T20:57:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:58:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T20:59:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:00:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:01:00Z,VPNLogout,10.20.5.5,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:02:00Z,FirewallAllow,10.20.5.244,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T21:03:00Z,VPNLogin,10.20.5.4,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:04:00Z,AuthFailure,10.20.5.239,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T21:05:00Z,AuthFailure,10.20.5.241,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:06:00Z,VPNLogin,10.20.5.10,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:07:00Z,AuthSuccess,10.20.5.242,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:08:00Z,FirewallAllow,10.20.5.249,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T21:09:00Z,AuthFailure,10.20.5.248,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:10:00Z,VPNLogin,10.20.5.20,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:11:00Z,AuthSuccess,10.20.5.249,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:12:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:13:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:14:00Z,VPNLogout,10.20.5.18,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:15:00Z,VPNLogin,10.20.5.25,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:16:00Z,VPNLogout,10.20.5.25,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:17:00Z,AuthFailure,10.20.5.249,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:18:00Z,VPNLogout,10.20.5.25,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:19:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:20:00Z,VPNLogin,10.20.5.27,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:21:00Z,AuthFailure,10.20.5.8,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:22:00Z,FirewallAllow,10.20.5.15,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T21:23:00Z,AuthFailure,10.20.5.7,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:24:00Z,FirewallAllow,10.20.5.22,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T21:25:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:26:00Z,AuthFailure,10.20.5.15,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T21:27:00Z,AuthSuccess,10.20.5.17,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:28:00Z,VPNLogout,10.20.5.39,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:29:00Z,AuthFailure,10.20.5.11,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:30:00Z,AuthFailure,10.20.5.19,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T21:31:00Z,AuthSuccess,10.20.5.14,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:32:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:33:00Z,VPNLogout,10.20.5.43,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:34:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:35:00Z,AuthSuccess,10.20.5.22,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:36:00Z,VPNLogout,10.20.5.40,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:37:00Z,AuthFailure,10.20.5.23,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:38:00Z,ConfigChange,10.20.5.27,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:39:00Z,AuthFailure,10.20.5.27,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T21:40:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:41:00Z,ConfigChange,10.20.5.31,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:42:00Z,ConfigChange,10.20.5.28,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:43:00Z,VPNLogin,10.20.5.53,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T21:44:00Z,PrivilegeEscalation,10.20.5.35,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T21:45:00Z,ConfigChange,10.20.5.39,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:46:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:47:00Z,FirewallAllow,10.20.5.44,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T21:48:00Z,AuthFailure,10.20.5.37,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T21:49:00Z,VPNLogout,10.20.5.53,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:50:00Z,AuthSuccess,10.20.5.35,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T21:51:00Z,ConfigChange,10.20.5.41,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:52:00Z,AuthFailure,10.20.5.41,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T21:53:00Z,VPNLogout,10.20.5.62,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T21:54:00Z,PrivilegeEscalation,10.20.5.41,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T21:55:00Z,ConfigChange,10.20.5.46,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T21:56:00Z,PrivilegeEscalation,10.20.5.43,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T21:57:00Z,PrivilegeEscalation,10.20.5.46,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T21:58:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T21:59:00Z,AuthSuccess,10.20.5.51,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:00:00Z,VPNLogin,10.20.5.61,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:01:00Z,AuthFailure,10.20.5.52,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T22:02:00Z,FirewallAllow,10.20.5.53,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T22:03:00Z,ConfigChange,10.20.5.50,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T22:04:00Z,AuthFailure,10.20.5.46,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:05:00Z,VPNLogin,10.20.5.70,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:06:00Z,VPNLogout,10.20.5.77,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T22:07:00Z,AuthFailure,10.20.5.56,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T22:08:00Z,PrivilegeEscalation,10.20.5.60,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:09:00Z,VPNLogout,10.20.5.74,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T22:10:00Z,VPNLogout,10.20.5.75,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T22:11:00Z,AuthFailure,10.20.5.57,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T22:12:00Z,AuthFailure,10.20.5.56,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:13:00Z,FirewallAllow,10.20.5.64,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T22:14:00Z,AuthFailure,10.20.5.64,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:15:00Z,AuthSuccess,10.20.5.59,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:16:00Z,PrivilegeEscalation,10.20.5.60,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:17:00Z,AuthSuccess,10.20.5.61,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:18:00Z,AuthFailure,10.20.5.65,scada-gw.utility.local,operator@utility.com,High,Web login failed,Substation-A
2026-06-11T22:19:00Z,PrivilegeEscalation,10.20.5.71,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:20:00Z,VPNLogout,10.20.5.82,scada-gw.utility.local,contractor@utility.com,Low,VPN session ended,Corporate-VPN
2026-06-11T22:21:00Z,FirewallDeny,203.0.113.50,scada-gw.utility.local,,High,Blocked web exploit attempt,DMZ-Firewall
2026-06-11T22:22:00Z,AuthSuccess,10.20.5.72,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:23:00Z,FirewallAllow,10.20.5.82,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T22:24:00Z,FirewallAllow,10.20.5.84,scada-gw.utility.local,,Low,Allowed outbound HTTPS,DMZ-Firewall
2026-06-11T22:25:00Z,AuthFailure,10.20.5.76,scada-gw.utility.local,unknown,Critical,Brute force on web portal,Corporate-VPN
2026-06-11T22:26:00Z,ConfigChange,10.20.5.76,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T22:27:00Z,AuthSuccess,10.20.5.75,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:28:00Z,ConfigChange,10.20.5.81,scada-gw.utility.local,admin@utility.com,Medium,Web ACL updated,Substation-B
2026-06-11T22:29:00Z,PrivilegeEscalation,10.20.5.78,scada-gw.utility.local,admin@utility.com,Critical,Role elevation on web portal,SCADA-Gateway
2026-06-11T22:30:00Z,VPNLogin,10.20.5.100,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
2026-06-11T22:31:00Z,AuthSuccess,10.20.5.77,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:32:00Z,AuthSuccess,10.20.5.84,scada-gw.utility.local,supervisor@utility.com,Low,Web login OK,Substation-A
2026-06-11T22:33:00Z,VPNLogin,10.20.5.99,scada-gw.utility.local,contractor@utility.com,Low,VPN via web gateway,Corporate-VPN
